curie	drug_name	curie_label	ingredients_list	ingredient_ids	combination_therapy	alternate_ids	approved_japan	marketing_status_europe	approved_eu	marketing_status_usa	approved_usa	is_steroid	is_antimicrobial	is_chemotherapy	is_glucose_regulator
CHEBI:6539	LORAZEPAM	Lorazepam			False	['CHEBI:6539', 'UNII:O26FZP769L', 'PUBCHEM.COMPOUND:3958', 'CHEMBL.COMPOUND:CHEMBL580', 'DRUGBANK:DB00186', 'MESH:D008140', 'CAS:846-49-1', 'DrugCentral:1606', 'GTOPDB:5884', 'HMDB:HMDB0014332', 'INCHIKEY:DIWRORZWFLOCLC-UHFFFAOYSA-N', 'UMLS:C0024002', 'RXCUI:6470', 'RXCUI:91878', 'UMLS:C0305345', 'RXCUI:91879', 'UMLS:C0305346', 'RXCUI:104719', 'UMLS:C0355054', 'RXCUI:197900', 'UMLS:C0689398', 'RXCUI:197901', 'UMLS:C0689399', 'RXCUI:197902', 'UMLS:C0689400', 'RXCUI:199275', 'UMLS:C0692687', 'RXCUI:202479', 'UMLS:C0699194', 'RXCUI:206819', 'UMLS:C0708003', 'RXCUI:206820', 'UMLS:C0708004', 'RXCUI:206821', 'UMLS:C0708005', 'RXCUI:206828', 'UMLS:C0708012', 'RXCUI:238100', 'UMLS:C0774178', 'RXCUI:238101', 'UMLS:C0774179', 'RXCUI:311376', 'UMLS:C0978249', 'RXCUI:316169', 'UMLS:C0987272', 'RXCUI:316170', 'UMLS:C0987273', 'RXCUI:316171', 'UMLS:C0987274', 'RXCUI:317407', 'UMLS:C0992522', 'RXCUI:317408', 'UMLS:C0992523', 'RXCUI:332128', 'UMLS:C1128292', 'RXCUI:335170', 'UMLS:C1132125', 'RXCUI:372644', 'UMLS:C1246703', 'RXCUI:372645', 'UMLS:C1246704', 'RXCUI:372647', 'UMLS:C1246706', 'RXCUI:446182', 'UMLS:C1377587', 'RXCUI:563720', 'UMLS:C1596161', 'RXCUI:567626', 'UMLS:C1600045', 'RXCUI:567627', 'UMLS:C1600046', 'RXCUI:567628', 'UMLS:C1600047', 'RXCUI:567636', 'UMLS:C1600054', 'RXCUI:763028', 'UMLS:C0978252', 'RXCUI:763029', 'UMLS:C0981549', 'RXCUI:1165338', 'UMLS:C3219593', 'RXCUI:1165339', 'UMLS:C3219594', 'RXCUI:1165340', 'UMLS:C0360120', 'RXCUI:1165341', 'UMLS:C3219595', 'RXCUI:1172873', 'UMLS:C3226921', 'RXCUI:1172874', 'UMLS:C3226922', 'RXCUI:1172875', 'UMLS:C3226923', 'RXCUI:1664995', 'UMLS:C4050975', 'RXCUI:1665187', 'UMLS:C4049914', 'RXCUI:1665188', 'UMLS:C4048788', 'RXCUI:1665189', 'UMLS:C4051025', 'RXCUI:1665190', 'UMLS:C4048518', 'RXCUI:1665326', 'UMLS:C4048406', 'RXCUI:1665327', 'UMLS:C4048521', 'RXCUI:2569564', 'UMLS:C5553559', 'RXCUI:2569566', 'UMLS:C5553561', 'RXCUI:2569567', 'UMLS:C5553562', 'RXCUI:2569568', 'UMLS:C5553564', 'RXCUI:2569569', 'UMLS:C5553565', 'RXCUI:2569570', 'UMLS:C5553566', 'RXCUI:2569571', 'UMLS:C5553567', 'RXCUI:2569573', 'UMLS:C5553569', 'RXCUI:2569574', 'UMLS:C5553570', 'RXCUI:2569575', 'UMLS:C5553571', 'RXCUI:2569577', 'UMLS:C5553573', 'RXCUI:2569579', 'UMLS:C5553575', 'RXCUI:2569580', 'UMLS:C5553576', 'RXCUI:2594599', 'UMLS:C5576960', 'RXCUI:2594600', 'UMLS:C5576961', 'RXCUI:2594602', 'UMLS:C5576963', 'RXCUI:2594603', 'UMLS:C5576964']	1.0			RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:6541	 LOSARTAN POTASSIUM  HYDROCHLOROTHIAZIDE; LOSARTAN 	Losartan			False	['CHEBI:6541', 'UNII:JMS50MPO89', 'PUBCHEM.COMPOUND:3961', 'CHEMBL.COMPOUND:CHEMBL191', 'DRUGBANK:DB00678', 'MESH:D019808', 'CAS:114798-26-4', 'DrugCentral:1610', 'GTOPDB:590', 'HMDB:HMDB0014816', 'KEGG.COMPOUND:C07072', 'INCHIKEY:PSIFNNKUMBGKDQ-UHFFFAOYSA-N', 'UMLS:C0126174', 'RXCUI:52175', 'PUBCHEM.COMPOUND:11751549', 'RXCUI:151558', 'UMLS:C0591301', 'RXCUI:217681', 'UMLS:C0721010', 'RXCUI:368240', 'UMLS:C1242222', 'RXCUI:372651', 'UMLS:C1246710', 'RXCUI:823962', 'UMLS:C2368717', 'RXCUI:979463', 'UMLS:C2912318', 'RXCUI:979465', 'UMLS:C2912319', 'RXCUI:979467', 'UMLS:C2912320', 'RXCUI:979469', 'UMLS:C2912321', 'RXCUI:979472', 'UMLS:C2912322', 'RXCUI:979480', 'UMLS:C0978254', 'RXCUI:979481', 'UMLS:C2912325', 'RXCUI:979482', 'UMLS:C0875689', 'RXCUI:979484', 'UMLS:C2912327', 'RXCUI:979485', 'UMLS:C0978255', 'RXCUI:979486', 'UMLS:C2912328', 'RXCUI:979487', 'UMLS:C0707312', 'RXCUI:979492', 'UMLS:C0981552', 'RXCUI:979493', 'UMLS:C2912331', 'RXCUI:979494', 'UMLS:C0361503', 'RXCUI:1165342', 'UMLS:C3219596', 'RXCUI:1165343', 'UMLS:C3219597', 'RXCUI:1166546', 'UMLS:C3220766', 'RXCUI:1166549', 'UMLS:C3220769', 'RXCUI:1172369', 'UMLS:C3226428', 'RXCUI:1172370', 'UMLS:C3226429', 'RXCUI:2645428', 'UMLS:C4719940', 'RXCUI:2656240', 'UMLS:C5840100', 'RXCUI:2658550', 'UMLS:C5842401', 'RXCUI:2659438', 'UMLS:C5843247', 'RXCUI:2662025', 'UMLS:C5845830', 'UMLS:C0700492', 'RXCUI:203160']	1.0			RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:6633	MAFENIDE 	Mafenide			False	['CHEBI:6633', 'UNII:58447S8P4L', 'PUBCHEM.COMPOUND:3998', 'CHEMBL.COMPOUND:CHEMBL419', 'DRUGBANK:DB06795', 'MESH:D008272', 'CAS:138-39-6', 'DrugCentral:1624', 'GTOPDB:12697', 'HMDB:HMDB0254296', 'KEGG.COMPOUND:C07106', 'INCHIKEY:TYMRLRRVMHJFTF-UHFFFAOYSA-N', 'UMLS:C0024452', 'RXCUI:6572', 'CHEBI:31792', 'UNII:RQ6LP6Z0WY', 'PUBCHEM.COMPOUND:25590', 'CHEMBL.COMPOUND:CHEMBL1201161', 'CAS:13009-99-9', 'INCHIKEY:UILOTUUZKGTYFQ-UHFFFAOYSA-N', 'RXCUI:201185', 'UMLS:C0697719', 'RXCUI:251575', 'UMLS:C0793651', 'RXCUI:258054', 'UMLS:C0809894', 'RXCUI:285024', 'UMLS:C0939657', 'RXCUI:311406', 'UMLS:C0978295', 'RXCUI:331528', 'UMLS:C1127505', 'RXCUI:343194', 'UMLS:C1145931', 'RXCUI:372665', 'UMLS:C1246724', 'RXCUI:377749', 'UMLS:C1251982', 'RXCUI:380948', 'UMLS:C1256402', 'RXCUI:406234', 'UMLS:C1331482', 'RXCUI:565729', 'UMLS:C1598161', 'RXCUI:575074', 'UMLS:C1592798', 'RXCUI:1156950', 'UMLS:C3211377', 'RXCUI:1183771', 'UMLS:C3237591', 'UMLS:C0024453', 'RXCUI:6573']				RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:6636	MAGNESIUM CHLORIDE	Magnesium chloride			False	['CHEBI:6636', 'UNII:59XN63C8VM', 'PUBCHEM.COMPOUND:5360315', 'CHEMBL.COMPOUND:CHEMBL2219642', 'DRUGBANK:DB09407', 'MESH:D015636', 'CAS:17638-61-8', 'CAS:56491-84-0', 'DrugCentral:4200', 'HMDB:HMDB0303509', 'KEGG.COMPOUND:C07755', 'INCHIKEY:TWRXJAOTZQYOKJ-UHFFFAOYSA-L', 'UMLS:C0024472', 'RXCUI:6579', 'CHEBI:25107', 'UNII:I38ZP9992A', 'PUBCHEM.COMPOUND:5462224', 'MESH:D008274', 'CAS:7439-95-4', 'INCHIKEY:FYYHWMGAXLPEAU-UHFFFAOYSA-N', 'CHEMBL.COMPOUND:CHEMBL2146125', 'DRUGBANK:DB14513', 'INCHIKEY:RSHAOIXHUHAZPM-UHFFFAOYSA-N', 'UMLS:C0024467', 'RXCUI:6574', 'RXCUI:206344', 'UMLS:C0707411', 'RXCUI:216033', 'UMLS:C0719312', 'RXCUI:218160', 'UMLS:C0721509', 'RXCUI:311422', 'UMLS:C0978311', 'RXCUI:316197', 'UMLS:C0987426', 'RXCUI:329950', 'UMLS:C1125431', 'RXCUI:362648', 'UMLS:C1236566', 'RXCUI:372675', 'UMLS:C1246734', 'RXCUI:441024', 'UMLS:C1371091', 'RXCUI:567188', 'UMLS:C1599612', 'RXCUI:799995', 'UMLS:C2344960', 'RXCUI:800628', 'UMLS:C2345474', 'RXCUI:800638', 'UMLS:C2345483', 'RXCUI:800804', 'UMLS:C2345609', 'RXCUI:800919', 'UMLS:C2345692', 'RXCUI:800962', 'UMLS:C2345727', 'RXCUI:801447', 'UMLS:C2346002', 'RXCUI:806387', 'UMLS:C2364784', 'RXCUI:829373', 'UMLS:C0981576', 'RXCUI:829382', 'UMLS:C2586491', 'RXCUI:829383', 'UMLS:C1244031', 'RXCUI:829384', 'UMLS:C0715333', 'RXCUI:830720', 'UMLS:C2586926', 'RXCUI:831072', 'UMLS:C2587019', 'RXCUI:1100737', 'UMLS:C3154022', 'RXCUI:1157475', 'UMLS:C0721527', 'RXCUI:1157477', 'UMLS:C3211899', 'RXCUI:1157478', 'UMLS:C3211900', 'RXCUI:1169498', 'UMLS:C3223636', 'RXCUI:1177430', 'UMLS:C3231353', 'RXCUI:1177431', 'UMLS:C3231354', 'RXCUI:1245381', 'UMLS:C3265724', 'RXCUI:1547452', 'UMLS:C3855123', 'RXCUI:1744399', 'UMLS:C4084581', 'RXCUI:1744400', 'UMLS:C4083101', 'RXCUI:2603519', 'UMLS:C5673981', 'RXCUI:2606842', 'UMLS:C5699632', 'UMLS:C2698003', 'RXCUI:1311539', 'UMLS:C5234166', 'RXCUI:2275622', 'UMLS:C0724622', 'RXCUI:221118', 'UMLS:C4689423', 'RXCUI:2003593']						FALSE	FALSE	FALSE	FALSE
CHEBI:6637	MAGNESIUM HYDROXIDE	Magnesium hydroxide			False	['CHEBI:6637', 'UNII:NBZ3QY004S', 'PUBCHEM.COMPOUND:73981', 'CHEMBL.COMPOUND:CHEMBL1200718', 'DRUGBANK:DB09104', 'MESH:D008276', 'CAS:1309-42-8', 'CAS:1909-42-8', 'DrugCentral:4244', 'KEGG.COMPOUND:C07876', 'INCHIKEY:VTHJTEIRLNZDEV-UHFFFAOYSA-L', 'UMLS:C0024476', 'RXCUI:6581', 'RXCUI:104015', 'UMLS:C0353767', 'RXCUI:106634', 'UMLS:C0358586', 'RXCUI:204760', 'UMLS:C0704448', 'RXCUI:219233', 'UMLS:C0722618', 'RXCUI:242189', 'UMLS:C0780499', 'RXCUI:243353', 'UMLS:C0782828', 'RXCUI:253017', 'UMLS:C0795367', 'RXCUI:311427', 'UMLS:C0978317', 'RXCUI:314087', 'UMLS:C0981569', 'RXCUI:316201', 'UMLS:C0987445', 'RXCUI:316202', 'UMLS:C0987446', 'RXCUI:316203', 'UMLS:C0987447', 'RXCUI:316204', 'UMLS:C0987448', 'RXCUI:316206', 'UMLS:C0987450', 'RXCUI:316207', 'UMLS:C0987451', 'RXCUI:316208', 'UMLS:C0987454', 'RXCUI:316211', 'UMLS:C0987457', 'RXCUI:329025', 'UMLS:C1124077', 'RXCUI:330961', 'UMLS:C1126771', 'RXCUI:330974', 'UMLS:C1126784', 'RXCUI:330975', 'UMLS:C1126785', 'RXCUI:332144', 'UMLS:C1128317', 'RXCUI:332392', 'UMLS:C1128604', 'RXCUI:332749', 'UMLS:C1129055', 'RXCUI:336883', 'UMLS:C1134225', 'RXCUI:372685', 'UMLS:C1246744', 'RXCUI:372687', 'UMLS:C1246746', 'RXCUI:384966', 'UMLS:C1261760', 'RXCUI:438213', 'UMLS:C1367589', 'RXCUI:441079', 'UMLS:C1371146', 'RXCUI:476552', 'UMLS:C1509898', 'RXCUI:476859', 'UMLS:C1509937', 'RXCUI:571365', 'UMLS:C1605569', 'RXCUI:645293', 'UMLS:C1724460', 'RXCUI:790436', 'UMLS:C2341692', 'RXCUI:845651', 'UMLS:C2682882', 'RXCUI:845652', 'UMLS:C0712862', 'RXCUI:1088240', 'UMLS:C2978142', 'RXCUI:1088241', 'UMLS:C2978143', 'RXCUI:1088242', 'UMLS:C2978144', 'RXCUI:1088243', 'UMLS:C2978145', 'RXCUI:1157488', 'UMLS:C3211910', 'RXCUI:1157489', 'UMLS:C3211911', 'RXCUI:1157490', 'UMLS:C3211912', 'RXCUI:1180608', 'UMLS:C3234460', 'RXCUI:1180609', 'UMLS:C3234461', 'RXCUI:1182942', 'UMLS:C3236775', 'RXCUI:1182943', 'UMLS:C3236776', 'RXCUI:1246292', 'UMLS:C3267456', 'RXCUI:1295473', 'UMLS:C3466136', 'RXCUI:1295874', 'UMLS:C3466528', 'RXCUI:1376206', 'UMLS:C3556769', 'RXCUI:1607294', 'UMLS:C4018121', 'RXCUI:1874538', 'UMLS:C4318189', 'RXCUI:2280709', 'UMLS:C5241603', 'RXCUI:2602839', 'UMLS:C5673598']						FALSE	FALSE	FALSE	FALSE
CHEBI:66876	AVANAFIL	Avanafil			False	['CHEBI:66876', 'UNII:DR5S136IVO', 'PUBCHEM.COMPOUND:9869929', 'CHEMBL.COMPOUND:CHEMBL1963681', 'DRUGBANK:DB06237', 'MESH:C553414', 'CAS:330784-47-9', 'DrugCentral:4305', 'GTOPDB:7448', 'INCHIKEY:WEAJZXNPAWBCOA-INIZCTEOSA-N', 'UMLS:C2698280', 'RXCUI:1291301', 'RXCUI:1291302', 'UMLS:C3464120', 'RXCUI:1291303', 'UMLS:C3464121', 'RXCUI:1291304', 'UMLS:C3464122', 'RXCUI:1291305', 'UMLS:C3464123', 'RXCUI:1291306', 'UMLS:C3464124', 'RXCUI:1291307', 'UMLS:C3473125', 'RXCUI:1291308', 'UMLS:C3464125', 'RXCUI:1291309', 'UMLS:C3464126', 'RXCUI:1291310', 'UMLS:C3464127', 'RXCUI:1291311', 'UMLS:C3464128', 'RXCUI:1291312', 'UMLS:C3464129', 'RXCUI:1291364', 'UMLS:C3464173', 'RXCUI:1291365', 'UMLS:C3464174', 'RXCUI:1291366', 'UMLS:C3464175', 'RXCUI:1291367', 'UMLS:C3464176', 'RXCUI:1291368', 'UMLS:C3464177', 'RXCUI:1291369', 'UMLS:C3464178', 'RXCUI:1291370', 'UMLS:C3464179', 'RXCUI:1291371', 'UMLS:C3464180']		Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:66880	FLORBETAPIR (18F); FLORBETAPIR F-18	florbetapir			False	['CHEBI:66880', 'UNII:6W15Z5R0RU', 'PUBCHEM.COMPOUND:24822371', 'CHEMBL.COMPOUND:CHEMBL1774461', 'DRUGBANK:DB09149', 'MESH:C545186', 'CAS:956103-76-7', 'DrugCentral:4285', 'GTOPDB:7344', 'INCHIKEY:YNDIAUKFXKEXSV-CRYLGTRXSA-N', 'UMLS:C2742211', 'UMLS:C3475363', 'RXCUI:1427224', 'RXCUI:1427225']	1.0			RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:66889	PEGINESATIDE 	Peginesatide			False	['CHEBI:66889', 'UNII:JX56W9N61Q', 'CHEMBL.COMPOUND:CHEMBL1963684', 'CHEMBL.COMPOUND:CHEMBL2107866', 'DRUGBANK:DB08894', 'MESH:C556270', 'DrugCentral:4234', 'GTOPDB:7447', 'UMLS:C3179929', 'RXCUI:1248798', 'RXCUI:1248797']				DISCONTINUED	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:66899	TAFLUPROST	Tafluprost			False	['CHEBI:66899', 'UNII:1O6WQ6T7G3', 'PUBCHEM.COMPOUND:9868491', 'CHEMBL.COMPOUND:CHEMBL1963683', 'DRUGBANK:DB08819', 'MESH:C485333', 'CAS:209860-87-7', 'DrugCentral:4229', 'GTOPDB:7451', 'HMDB:HMDB0015704', 'INCHIKEY:WSNODXPBBALQOF-VEJSHDCNSA-N', 'UMLS:C1451502', 'RXCUI:1244607', 'RXCUI:1244608', 'UMLS:C3265252', 'RXCUI:1244609', 'UMLS:C3265253', 'RXCUI:1244610', 'UMLS:C3265254', 'RXCUI:1244611', 'UMLS:C3265255', 'RXCUI:1244612', 'UMLS:C3265256', 'RXCUI:1244613', 'UMLS:C3265257', 'RXCUI:1244614', 'UMLS:C3265258', 'RXCUI:1244615', 'UMLS:C3265259', 'RXCUI:1244616', 'UMLS:C3265260']	1.0			RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:6690	MAPROTILINE 	Maprotiline			False	['CHEBI:6690', 'UNII:2U1W68TROF', 'PUBCHEM.COMPOUND:4011', 'CHEMBL.COMPOUND:CHEMBL21731', 'DRUGBANK:DB00934', 'MESH:D008376', 'CAS:10262-69-8', 'DrugCentral:1634', 'GTOPDB:2402', 'HMDB:HMDB0015069', 'KEGG.COMPOUND:C07107', 'INCHIKEY:QSLMDECMDJKHMQ-UHFFFAOYSA-N', 'UMLS:C0024778', 'RXCUI:6646', 'RXCUI:372717', 'UMLS:C1246776', 'RXCUI:1158631', 'UMLS:C3213029', 'RXCUI:1158632', 'UMLS:C3213030', 'RXCUI:1298802', 'UMLS:C1130616', 'RXCUI:1298803', 'UMLS:C0355266', 'RXCUI:1298856', 'UMLS:C1125445', 'RXCUI:1298857', 'UMLS:C0689429', 'RXCUI:1298860', 'UMLS:C1125446', 'RXCUI:1298861', 'UMLS:C0689430', 'RXCUI:1298869', 'UMLS:C1126467', 'RXCUI:1298870', 'UMLS:C0689431', 'RXCUI:2648555', 'UMLS:C4719762', 'RXCUI:2654345', 'UMLS:C5838212', 'RXCUI:2659822', 'UMLS:C5843631', 'RXCUI:2660519', 'UMLS:C5844326', 'UMLS:C0700455', 'RXCUI:203126', 'UMLS:C0771589', 'RXCUI:236328']				DISCONTINUED	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:66901	IVACAFTOR	Ivacaftor			False	['CHEBI:66901', 'UNII:1Y740ILL1Z', 'PUBCHEM.COMPOUND:16220172', 'CHEMBL.COMPOUND:CHEMBL2010601', 'DRUGBANK:DB08820', 'MESH:C545203', 'CAS:1134822-00-6', 'CAS:1413431-05-6', 'CAS:873054-44-5', 'DrugCentral:4228', 'GTOPDB:4342', 'HMDB:HMDB0015705', 'INCHIKEY:PURKAOJPTOLRMP-UHFFFAOYSA-N', 'UMLS:C3264621', 'RXCUI:1243041', 'RXCUI:1243042', 'UMLS:C3264622', 'RXCUI:1243043', 'UMLS:C3264623', 'RXCUI:1243044', 'UMLS:C3264624', 'RXCUI:1243045', 'UMLS:C3264625', 'RXCUI:1243046', 'UMLS:C3264626', 'RXCUI:1243047', 'UMLS:C3264627', 'RXCUI:1243048', 'UMLS:C3264628', 'RXCUI:1243049', 'UMLS:C3264629', 'RXCUI:1243050', 'UMLS:C3264630', 'RXCUI:1243051', 'UMLS:C3264631', 'RXCUI:1243052', 'UMLS:C3264632', 'RXCUI:1606859', 'UMLS:C4017963', 'RXCUI:1606860', 'UMLS:C4017964', 'RXCUI:1606861', 'UMLS:C4017965', 'RXCUI:1606862', 'UMLS:C4017966', 'RXCUI:1606863', 'UMLS:C4017967', 'RXCUI:1606864', 'UMLS:C4017968', 'RXCUI:1606865', 'UMLS:C4017969', 'RXCUI:1606866', 'UMLS:C4017970', 'RXCUI:1606867', 'UMLS:C4017971', 'RXCUI:1606868', 'UMLS:C4017972', 'RXCUI:1606869', 'UMLS:C4017973', 'RXCUI:1606870', 'UMLS:C4017974', 'RXCUI:1655921', 'UMLS:C4034075', 'RXCUI:2053515', 'UMLS:C4719563', 'RXCUI:2166398', 'UMLS:C5137084', 'RXCUI:2166399', 'UMLS:C5136883', 'RXCUI:2166400', 'UMLS:C5136935', 'RXCUI:2166401', 'UMLS:C5135584', 'RXCUI:2174388', 'UMLS:C5187479', 'RXCUI:2557212', 'UMLS:C5455411', 'RXCUI:2611457', 'UMLS:C5704302', 'RXCUI:2635010', 'UMLS:C5813528', 'RXCUI:2635014', 'UMLS:C5813532', 'RXCUI:2635020', 'UMLS:C5813533', 'RXCUI:2636786', 'UMLS:C5814522', 'RXCUI:2636787', 'UMLS:C5814523', 'RXCUI:2636788', 'UMLS:C5814524', 'RXCUI:2636789', 'UMLS:C5814525', 'RXCUI:2636790', 'UMLS:C5814526', 'RXCUI:2636791', 'UMLS:C5814527', 'RXCUI:2636792', 'UMLS:C5814528', 'RXCUI:2636793', 'UMLS:C5814529']		Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:66903	VISMODEGIB	Vismodegib			False	['CHEBI:66903', 'UNII:25X868M3DS', 'PUBCHEM.COMPOUND:24776445', 'CHEMBL.COMPOUND:CHEMBL473417', 'DRUGBANK:DB08828', 'MESH:C538724', 'CAS:879085-55-9', 'DrugCentral:4227', 'GTOPDB:6975', 'HMDB:HMDB0259838', 'INCHIKEY:BPQMGSKTAYIVFO-UHFFFAOYSA-N', 'UMLS:C2714038', 'UMLS:C2987716', 'RXCUI:1242987', 'RXCUI:1242988', 'UMLS:C3265867', 'RXCUI:1242989', 'UMLS:C3265868', 'RXCUI:1242990', 'UMLS:C3265869', 'RXCUI:1242991', 'UMLS:C3265870', 'RXCUI:1242992', 'UMLS:C3265871', 'RXCUI:1242993', 'UMLS:C3265872', 'RXCUI:1242994', 'UMLS:C3265873', 'RXCUI:1242995', 'UMLS:C3265874', 'RXCUI:1242996', 'UMLS:C3265875', 'RXCUI:1242997', 'UMLS:C3265876', 'RXCUI:1242998', 'UMLS:C3265877']		Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:66910	AXITINIB	Axitinib			False	['CHEBI:66910', 'UNII:C9LVQ0YUXG', 'PUBCHEM.COMPOUND:6450551', 'CHEMBL.COMPOUND:CHEMBL1289926', 'DRUGBANK:DB06626', 'MESH:D000077784', 'CAS:319460-85-0', 'DrugCentral:4225', 'GTOPDB:5659', 'INCHIKEY:RITAVMQDGBJQJZ-FMIVXFBMSA-N', 'UMLS:C1700874', 'RXCUI:1242999', 'RXCUI:1243000', 'UMLS:C3265878', 'RXCUI:1243001', 'UMLS:C3265879', 'RXCUI:1243002', 'UMLS:C3265880', 'RXCUI:1243003', 'UMLS:C3265881', 'RXCUI:1243004', 'UMLS:C3265882', 'RXCUI:1243005', 'UMLS:C3265883', 'RXCUI:1243006', 'UMLS:C3265884', 'RXCUI:1243007', 'UMLS:C3265885', 'RXCUI:1243008', 'UMLS:C3265886', 'RXCUI:1243009', 'UMLS:C3265887', 'RXCUI:1243010', 'UMLS:C3265888', 'RXCUI:1243011', 'UMLS:C3265889', 'RXCUI:1243012', 'UMLS:C3265890', 'RXCUI:1243013', 'UMLS:C3265891', 'RXCUI:1243014', 'UMLS:C3265892']	1.0	Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:66913	INGENOL MEBUTATE	Ingenol mebutate			False	['CHEBI:66913', 'PUBCHEM.COMPOUND:46174141', 'DRUGBANK:DB05013', 'CAS:1217464-33-9', 'INCHIKEY:VDJHFHXMUKFKET-UXMMOKKRSA-N', 'UMLS:C2825682', 'RXCUI:1242806', 'RXCUI:1242807', 'UMLS:C3257740', 'RXCUI:1242808', 'UMLS:C3257741', 'RXCUI:1242809', 'UMLS:C3257742', 'RXCUI:1242810', 'UMLS:C3257743']		Withdrawn	1.0	DISCONTINUED	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:66917	RUXOLITINIB PHOSPHATE; RUXOLITINIB; RUXOLITINIB 	ruxolitinib phosphate			False	['CHEBI:66917', 'UNII:436LRU32H5', 'PUBCHEM.COMPOUND:25127112', 'CHEMBL.COMPOUND:CHEMBL1795071', 'CAS:1092939-17-7', 'INCHIKEY:JFMWPOCYMYGEDM-XFULWGLBSA-N', 'CHEBI:66919', 'UNII:82S8X8XX8H', 'PUBCHEM.COMPOUND:25126798', 'CHEMBL.COMPOUND:CHEMBL1789941', 'DRUGBANK:DB08877', 'MESH:C540383', 'CAS:941678-49-5', 'DrugCentral:4190', 'GTOPDB:5688', 'INCHIKEY:HFNKQEVNSGCOJV-OAHLLOKOSA-N', 'UMLS:C2931926', 'RXCUI:1193326', 'RXCUI:1193327', 'UMLS:C3247908', 'RXCUI:1193328', 'UMLS:C3247909', 'RXCUI:1193329', 'UMLS:C3247910', 'RXCUI:1193330', 'UMLS:C3247911', 'RXCUI:1193331', 'UMLS:C3247912', 'RXCUI:1193332', 'UMLS:C3247913', 'RXCUI:1193333', 'UMLS:C3247914', 'RXCUI:1193334', 'UMLS:C3247915', 'RXCUI:1193335', 'UMLS:C3247916', 'RXCUI:1193336', 'UMLS:C3247917', 'RXCUI:1193337', 'UMLS:C3247918', 'RXCUI:1193338', 'UMLS:C3247919', 'RXCUI:1193339', 'UMLS:C3247920', 'RXCUI:1193340', 'UMLS:C3247921', 'RXCUI:1193341', 'UMLS:C3247922', 'RXCUI:1193342', 'UMLS:C3247923', 'RXCUI:1193343', 'UMLS:C3247924', 'RXCUI:1193344', 'UMLS:C3247925', 'RXCUI:1193345', 'UMLS:C3247926', 'RXCUI:1193346', 'UMLS:C3247927', 'RXCUI:1193347', 'UMLS:C3247928', 'RXCUI:1193348', 'UMLS:C3247929', 'RXCUI:1193349', 'UMLS:C3247930', 'RXCUI:1193350', 'UMLS:C3247931', 'RXCUI:1193351', 'UMLS:C3247932', 'RXCUI:1193352', 'UMLS:C3247933', 'RXCUI:1193353', 'UMLS:C3247934', 'RXCUI:2570749', 'UMLS:C5557740', 'RXCUI:2570750', 'UMLS:C5557741', 'RXCUI:2570751', 'UMLS:C5557742', 'RXCUI:2570752', 'UMLS:C5557743', 'RXCUI:2570753', 'UMLS:C5557744', 'RXCUI:2570754', 'UMLS:C5557745', 'RXCUI:2570755', 'UMLS:C5557746', 'RXCUI:2570756', 'UMLS:C5557747', 'RXCUI:2570757', 'UMLS:C5557748', 'UMLS:C3247907', 'RXCUI:1193325']	1.0	Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
