	Unnamed: 0_x	single_ID	ID_Label_x	Name_EMA	Therapy_Name_x	Approved_Europe	Combination_Therapy_x	Ingredient_IDs_x	Unnamed: 0_y	Name_PMDA	Therapy_Name_y	ID_Label_y	Approved_Japan	Combination_Therapy_y	Ingredient_IDs_y	Unnamed: 0	ID_Label	Name_Orange_Book	Therapy_Name	Approved_USA	Combination_Therapy	Ingredient_IDs	Available_USA
996	338.0	CHEBI:2668	Amlodipine	AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
997	338.0	CHEBI:2668	Amlodipine	AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
998	338.0	CHEBI:2668	Amlodipine	AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
999	338.0	CHEBI:2668	Amlodipine	AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1000	338.0	CHEBI:2668	Amlodipine	AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1001	338.0	CHEBI:2668	Amlodipine	AMLODIPINE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1002	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	55.0	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TELMISARTAN; AMLODIPINE; HYDROCHLOROTHIAZIDE	Amlodipine	True	True	['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1003	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	55.0	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TELMISARTAN; AMLODIPINE; HYDROCHLOROTHIAZIDE	Amlodipine	True	True	['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1004	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	482.0	ALISKIREN FUMARATE; AMLODIPINE BESYLATE	ALISKIREN; AMLODIPINE	Amlodipine	True	True	['CHEBI:53777', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1005	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	482.0	ALISKIREN FUMARATE; AMLODIPINE BESYLATE	ALISKIREN; AMLODIPINE	Amlodipine	True	True	['CHEBI:53777', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1006	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1007	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1008	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1009	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1010	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1011	590.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE, VALSARTAN, HYDROCHLOROTHIAZIDE	AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE; VALSARTAN	True	True	['CHEBI:2668', 'CHEBI:5778', 'CHEBI:9927']	1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1012	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	55.0	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TELMISARTAN; AMLODIPINE; HYDROCHLOROTHIAZIDE	Amlodipine	True	True	['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1013	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	55.0	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TELMISARTAN; AMLODIPINE; HYDROCHLOROTHIAZIDE	Amlodipine	True	True	['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1014	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	482.0	ALISKIREN FUMARATE; AMLODIPINE BESYLATE	ALISKIREN; AMLODIPINE	Amlodipine	True	True	['CHEBI:53777', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1015	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	482.0	ALISKIREN FUMARATE; AMLODIPINE BESYLATE	ALISKIREN; AMLODIPINE	Amlodipine	True	True	['CHEBI:53777', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1016	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1017	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1018	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1019	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1020	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1021	713.0	CHEBI:2668	Amlodipine	TELMISARTAN, AMLODIPINE	AMLODIPINE; TELMISARTAN	True	True	['CHEBI:2668', 'CHEBI:9434']	1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1022	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		55.0	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TELMISARTAN; AMLODIPINE; HYDROCHLOROTHIAZIDE	Amlodipine	True	True	['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1023	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		55.0	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TELMISARTAN; AMLODIPINE; HYDROCHLOROTHIAZIDE	Amlodipine	True	True	['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1024	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		482.0	ALISKIREN FUMARATE; AMLODIPINE BESYLATE	ALISKIREN; AMLODIPINE	Amlodipine	True	True	['CHEBI:53777', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1025	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		482.0	ALISKIREN FUMARATE; AMLODIPINE BESYLATE	ALISKIREN; AMLODIPINE	Amlodipine	True	True	['CHEBI:53777', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1026	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1027	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1028	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1029	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1030	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1031	908.0	CHEBI:2668	Amlodipine	AMLODIPINE	AMLODIPINE	True	False		1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1032	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		55.0	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TELMISARTAN; AMLODIPINE; HYDROCHLOROTHIAZIDE	Amlodipine	True	True	['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1033	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		55.0	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TELMISARTAN; AMLODIPINE; HYDROCHLOROTHIAZIDE	Amlodipine	True	True	['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1034	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		482.0	ALISKIREN FUMARATE; AMLODIPINE BESYLATE	ALISKIREN; AMLODIPINE	Amlodipine	True	True	['CHEBI:53777', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1035	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		482.0	ALISKIREN FUMARATE; AMLODIPINE BESYLATE	ALISKIREN; AMLODIPINE	Amlodipine	True	True	['CHEBI:53777', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1036	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1037	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		849.0	IRBESARTAN; AMLODIPINE BESILATE	IRBESARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:5959', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1038	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1039	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		1106.0	AZILSARTAN; AMLODIPINE BESILATE	AZILSARTAN; AMLODIPINE	Amlodipine	True	True	['CHEBI:68845', 'CHEBI:2668']	2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1040	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		1207.0	Amlodipine	AMLODIPINE BENZOATE	AMLODIPINE BENZOATE	True	False		RX
1041	955.0	CHEBI:2668	Amlodipine	AMLODIPINE BESILATE	AMLODIPINE BESILATE	True	False		1186.0	AMLODIPINE BESYLATE	AMLODIPINE	Amlodipine	True	False		2080.0	Amlodipine	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	True	False		RX
1042	173.0	CHEBI:26710	Sodium chloride	YTTRIUM [90Y] CHLORIDE	YTTRIUM [90Y] 	True	False		368.0	MACROGOL 4000; SODIUM CHLORIDE; SODIUM BICARBONATE; POTASSIUM CHLORIDE	MACROGOL 4000; SODIUM CHLORIDE; SODIUM BICARBONATE; POTASSIUM CHLORIDE	Sodium chloride	True	True	['UNII:4R4HFI6D95', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:32588']	1615.0	Sodium chloride	SODIUM CHLORIDE	SODIUM CHLORIDE	True	False		RX
1043	173.0	CHEBI:26710	Sodium chloride	YTTRIUM [90Y] CHLORIDE	YTTRIUM [90Y] 	True	False		1235.0	SODIUM CHLORIDE	SODIUM CHLORIDE	Sodium chloride	True	False		1615.0	Sodium chloride	SODIUM CHLORIDE	SODIUM CHLORIDE	True	False		RX
1044	219.0	CHEBI:26710	Sodium chloride	COPPER (64CU) CHLORIDE	 (64CU) 	True	False		368.0	MACROGOL 4000; SODIUM CHLORIDE; SODIUM BICARBONATE; POTASSIUM CHLORIDE	MACROGOL 4000; SODIUM CHLORIDE; SODIUM BICARBONATE; POTASSIUM CHLORIDE	Sodium chloride	True	True	['UNII:4R4HFI6D95', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:32588']	1615.0	Sodium chloride	SODIUM CHLORIDE	SODIUM CHLORIDE	True	False		RX
1045	219.0	CHEBI:26710	Sodium chloride	COPPER (64CU) CHLORIDE	 (64CU) 	True	False		1235.0	SODIUM CHLORIDE	SODIUM CHLORIDE	Sodium chloride	True	False		1615.0	Sodium chloride	SODIUM CHLORIDE	SODIUM CHLORIDE	True	False		RX
1046		CHEBI:2675														1105.0	Amoxapine	AMOXAPINE	AMOXAPINE	True	False		RX
1047		CHEBI:2676							65.0	SODIUM RABEPRAZOLE AMOXICILLIN CLARITHROMYCIN	RABEPRAZOLE AMOXICILLIN CLARITHROMYCIN	Amoxicillin	True	False		2326.0	Amoxicillin	AMOXICILLIN	AMOXICILLIN	True	False		RX
1048		CHEBI:2676							395.0	(1)(2) LANSOPRAZOLE (3)(4)(5) OMEPRAZOLE (6)(7) RABEPRAZOLE SODIUM (8) ESOMEPRAZOLE MAGNESIUM HYDRATE (9)(10)(11)(12)(13)(14) AMOXICILLIN HYDRATE (15)(16)(17)(18) CLARITHROMYCIN (19) METRONIDAZOLE (20) LANSOPRAZOLE; AMOXICILLIN HYDRATE; CLARITHROMYCIN	LANSOPRAZOLE; OMEPRAZOLE; RABEPRAZOLE; ESOMEPRAZOLE; AMOXICILLIN; CLARITHROMYCIN; METRONIDAZOLE; LANSOPRAZOLE; AMOXICILLIN; CLARITHROMYCIN	Amoxicillin	True	True	['CHEBI:6375', 'CHEBI:31934', 'CHEBI:8768', 'CHEBI:31934', 'CHEBI:2676', 'CHEBI:3732', 'CHEBI:6909', 'CHEBI:6375', 'CHEBI:2676', 'CHEBI:3732']	2326.0	Amoxicillin	AMOXICILLIN	AMOXICILLIN	True	False		RX
1049		CHEBI:2676							638.0	AMOXICILLIN HYDRATE	AMOXICILLIN	Amoxicillin	True	False		2326.0	Amoxicillin	AMOXICILLIN	AMOXICILLIN	True	False		RX
1050		CHEBI:2676							1015.0	(1)(2) LANSOPRAZOLE (3)(4) OMEPRAZOLE (5) SODIUM RABEPRAZOLE (6)(7)(8)(9)(10)(11) AMOXICILLIN HYDRATE (12)(13) CLARITHROMYCIN (14) METRONIDAZOLE (15) LANSOPRAZOLE; AMOXICILLIN HYDRATE; CLARITHROMYCIN	LANSOPRAZOLE; OMEPRAZOLE; RABEPRAZOLE; AMOXICILLIN; CLARITHROMYCIN; METRONIDAZOLE; LANSOPRAZOLE; AMOXICILLIN; CLARITHROMYCIN	Amoxicillin	True	True	['CHEBI:6375', 'CHEBI:31934', 'CHEBI:8768', 'CHEBI:2676', 'CHEBI:3732', 'CHEBI:6909', 'CHEBI:6375', 'CHEBI:2676', 'CHEBI:3732']	2326.0	Amoxicillin	AMOXICILLIN	AMOXICILLIN	True	False		RX
1051		CHEBI:2676							1184.0	CLAVULANATE POTASSIUM; AMOXICILLIN HYDRATE	CLAVULANATE; AMOXICILLIN	Amoxicillin	True	True	['CHEBI:487869', 'CHEBI:2676']	2326.0	Amoxicillin	AMOXICILLIN	AMOXICILLIN	True	False		RX
1052		CHEBI:2682							243.0	AMPHOTERICIN B	AMPHOTERICIN B	Amphotericin B	True	False		578.0	Amphotericin B	AMPHOTERICIN B	AMPHOTERICIN B	True	False		RX
1053		CHEBI:26833														1435.0	sulfur	SULFUR	SULFUR	True	False		DISCONTINUED
1054		CHEBI:26848							1265.0	TANNIC ACID	TANNIC ACID	Tannic acid	True	False		2532.0	Tannic acid	TANNIC ACID	TANNIC ACID	True	False		UNSURE
1055		CHEBI:2704														1211.0	Anastrozole	ANASTROZOLE	ANASTROZOLE	True	False		RX
1056	368.0	CHEBI:2719	Angiotensin II	ANGIOTENSIN II	ANGIOTENSIN II	True	False																
1057		CHEBI:27300							1321.0	CHOLECALCIFEROL	CHOLECALCIFEROL	Cholecalciferol	True	False		2554.0	Cholecalciferol	CHOLECALCIFEROL	CHOLECALCIFEROL	True	False		UNSURE
1058	253.0	CHEBI:27363	Zinc	ZINC	ZINC	True	False		924.0	ZINC ACETATE DIHYDRATE	ZINC	Zinc	True	False									
1059		CHEBI:27373														2555.0	Dexpanthenol	DEXPANTHENOL	DEXPANTHENOL	True	False		UNSURE
1060		CHEBI:2739														577.0	Anisotropine methylbromide	ANISOTROPINE METHYLBROMIDE	ANISOTROPINE METHYLBROMIDE	True	False		DISCONTINUED
1061		CHEBI:27436														939.0	Methyltestosterone	METHYLTESTOSTERONE	METHYLTESTOSTERONE	True	False		RX
1062		CHEBI:27470														1975.0	Folic acid	FOLIC ACID	FOLIC ACID	True	False		RX
1063		CHEBI:27478														323.0	Deserpidine	DESERPIDINE	DESERPIDINE	True	False		DISCONTINUED
1064		CHEBI:27504							553.0	MITOMYCIN C	MITOMYCIN C	Mitomycin	True	False		1738.0	Mitomycin	MITOMYCIN	MITOMYCIN	True	False		RX
1065	22.0	CHEBI:27565	Aminosalicylic acid	PARA-AMINOSALICYLIC ACID	PARA-AMINOSALICYLIC ACID	True	False									831.0	Aminosalicylic acid	AMINOSALICYLIC ACID	AMINOSALICYLIC ACID	True	False		RX
1066	22.0	CHEBI:27565	Aminosalicylic acid	PARA-AMINOSALICYLIC ACID	PARA-AMINOSALICYLIC ACID	True	False									1901.0	Aminosalicylic acid	AMINOSALICYLIC ACID RESIN COMPLEX	AMINOSALICYLIC ACID RESIN COMPLEX	True	False		DISCONTINUED
1067	24.0	CHEBI:27594	Activated charcoal	EPTACOG BETA (ACTIVATED)	EPTACOG BETA (ACTIVATED)	True	False																
1068		CHEBI:27666														2296.0	Dactinomycin	DACTINOMYCIN	DACTINOMYCIN	True	False		RX
1069		CHEBI:27690														1051.0	Acetazolamide	ACETAZOLAMIDE SODIUM	ACETAZOLAMIDE 	True	False		RX
1070		CHEBI:27690														1728.0	Acetazolamide	ACETAZOLAMIDE	ACETAZOLAMIDE	True	False		RX
1071	197.0	CHEBI:27732	Caffeine	CAFFEINE CITRATE	CAFFEINE 	True	False		17.0	ANHYDROUS CAFFEINE	CAFFEINE	Caffeine	True	False		431.0	Caffeine	CAFFEINE CITRATE	CAFFEINE 	True	False		RX
1072	197.0	CHEBI:27732	Caffeine	CAFFEINE CITRATE	CAFFEINE 	True	False		17.0	ANHYDROUS CAFFEINE	CAFFEINE	Caffeine	True	False		2516.0	Caffeine	CAFFEINE	CAFFEINE	True	False		UNSURE
